4611774220144214016_9241421619870564352_1
4611774014187110400_9241421688455823360_1
4611774014120525824_9241421688455823360_1
5787213585448960000_35184506306560_1
4638795611750006784_4538852853153792_1
4629832392960376832_4503668481064960_1
4629771026467651584_4556376319721472_1
4629770820510547968_4556444904980480_1
4629770820443963392_4556444904980480_1
4629806073535266816_4521191813414912_1
4629788687373172736_175990714138624_1
4629718249909518336_246290738839552_1
4629718043952414720_246359324098560_1
4629718043885830144_246359324098560_1
4629753296977133568_211106232532992_1
4634292046482374656_44014959067136_1
4629836791006887936_68853694464_1
4629770786150809600_61675730370560_1
4629806039175528448_26422638804992_1
4629792810541776896_35270405652480_1
4629788412696592384_35270271434752_1
4629823631361572864_51539607552_1
4629788618385260544_35185311612928_1
4629788412497362944_35253762654208_1
4629788481215791104_35185043177472_1
4629788412361572352_35253896871936_1
4629823665452875776_805306368_1
4629788618385260544_35184775790592_1
4629788412497362944_35253226831872_1
4629788412361572352_35253361049600_1
4629823665452875776_269484032_1
4629788481215795200_35184506306560_1
9241439452708995072_211106366750720_1
36116998735790080_18190320504143872_1
9060216599478272_18225504876232704_1
17833173975040_18260689114103808_1
17833107390464_18260689114103808_1
17833107128320_18260689114103808_1
9241492194907389952_26422773022720_1
4629770992107913216_61607145111552_1
9112958797873152_18040821282504704_1
4591766984458240_18058413468549120_1
2339967170772992_18058413468549120_1
1205271170908160_18067209561571328_1
136580228448256_18014398643699712_1
70626710650880_18075971294855168_1
70575372369920_18076005520375808_1
70575305523200_18076005520375808_1
9241439452708995072_70643756302336_1
36116998735790080_18049857893695488_1
9060216599478272_18085042265784320_1
264123577270272_18014673521606656_1
18657606369280_18119951759966208_1
17833173975040_18120226503655424_1
17833107390464_18120226503655424_1
17833107128320_18120226503655424_1
9241509683745783808_138378477568_1
4629788480946307072_35322750566400_1
88476326297600_18049583821094912_1
88202522132480_18049583821094912_1
88064550502400_18049720723177472_1
88064279969792_18049720991612928_1
88064278921216_18049720991612928_1
88201851568128_18049583418441728_1
88064143917056_18049721125830656_1
9241492092029501440_4521191813414912_1
1157513168713416704_18049582881570816_1
9095195014463488_22553251228418048_1
131976224833536_22518066856329216_1
70609732108288_22570774694985728_1
9241439315471368192_211106232532992_1
9241492092029501440_26388279066624_1
4629770820510547968_61641370632192_1
9095195014463488_18058447694069760_1
4591664106569728_18058378974593024_1
2330999480385536_18067243787091968_1
136374271344640_18014467228958720_1
70609732108288_18075971160637440_1
9241439315471368192_70643622084608_1
263917620166656_18014742106865664_1
9241509649855807488_51539607552_1
4629788378336854016_35304631173120_1
96791852744704_18049668780916736_1
92410986102784_18049651601047552_1
90177603108864_18049685960785920_1
9241509683947110400_269484032_1
4629788412428156928_35253361049600_1
88201649717248_18049583151054848_1
87996296593408_18049651602096128_1
87995761819648_18049651602096128_1
87995492343808_18049651869483008_1
88064480251904_18049582881570816_1
4629788412562374656_35253226045440_1
88201783934976_18049583016050688_1
87995760246784_18049651601309696_1
87995625767936_18049651735265280_1
9241492091962916864_4521191813414912_1
1157513168646832128_18049582881570816_1
9095194947878912_22553251228418048_1
131976158248960_22518066856329216_1
70609665523712_22570774694985728_1
9241439315404783616_211106232532992_1
9241492091962916864_26388279066624_1
4629770820443963392_61641370632192_1
9095194947878912_18058447694069760_1
4591664039985152_18058378974593024_1
2330999413800960_18067243787091968_1
136374204760064_18014467228958720_1
70609665523712_18075971160637440_1
9241439315404783616_70643622084608_1
263917553582080_18014742106865664_1
9241509649789222912_51539607552_1
4629788378270269440_35304631173120_1
96791786160128_18049668780916736_1
92393739649024_18049668780916736_1
90177536524288_18049685960785920_1
87995760246784_18049668780916736_1
9241509683880525824_269484032_1
88201851568128_18049582882619392_1
87996230008832_18049651602096128_1
87995696283648_18049651601047552_1
87995425759232_18049651869483008_1
88064413667328_18049582881570816_1
4629788412495790080_35253226045440_1
88201717350400_18049583016050688_1
87995559313408_18049651735265280_1
5787213516729483264_35253225783296_1
1157548559042609152_18014467363176448_1
1157513305951043584_18049583015788544_1
1157513099993939968_18049651601047552_1
1157513099927355392_18049651601047552_1
1158683014524305408_34493956096_1
1157561547023712256_134217728_1
1157557166157070336_134217728_1
1157548353085505536_8796093022208_1
