世代,黒のボード,白のボード,アクション,探索時間,全探索数,実際の探索数,カットした探索数
0,34628173824,68853694464,67108864,0.2571282386779785,9876,9870,6
1,34829500416,68719476736,1048576,0.42686033248901367,16250,16250,0
2,34561064960,68988960768,35184372088832,1.1462302207946777,37472,37468,4
3,35287652630528,269484032,17592186044416,1.6222879886627197,57004,57004,0
4,35218933153792,17661175005184,9007199254740992,3.7911574840545654,139147,139135,12
5,9060010373939200,68988960768,4398046511104,4.036794185638428,135487,135485,2
6,9059976014200832,4501395210240,8796093022208,3.4415805339813232,117125,117118,7
7,9068806466961408,4467035471872,262144,12.638670206069946,422906,422906,0
8,9068806332743680,4467169951744,536870912,15.978555917739868,556125,556125,0
9,9068875991744512,4398047821824,2097152,20.731744527816772,715670,715670,0
10,9068841363570688,4432678092800,17179869184,27.976496696472168,981626,981626,0
11,9068892903178240,4398318354432,70368744177664,52.75900316238403,1812698,1812698,0
12,9007320252022784,136339713687552,4503599627370496,89.13962197303772,3285387,3285387,0
13,13537308158459904,109951434620928,2305843009213693952,71.33071208000183,2514236,2514236,0
14,4530108903718912,2314960159903055872,4611686018427387904,75.72015166282654,2726230,2726159,71
15,4625223326585847808,2305952960648314880,9223372036854775808,67.55509400367737,2355972,2355972,0
16,13537308158459904,16141011015930478592,140737488355328,70.98848390579224,2559537,2559490,47
17,13783598763081728,16140905462814212096,137438953472,50.01495122909546,1713623,1713623,0
18,4741214599380992,16149947984416866304,1073741824,98.71725940704346,3424652,3424652,0
19,4741353917382656,16149947846172606464,1152921504606846976,62.237754344940186,2097324,2097324,0
20,220093116055552,17307390611580780544,524288,85.85929346084595,3111445,3111387,58
21,220093385015296,17307390611312345088,8388608,82.2861659526825,3022510,3022510,0
22,219954872320000,17307390749833428992,2147483648,92.55690956115723,3485073,3485073,0
23,219958093545472,17307390748759687168,36028797018963968,94.59594249725342,3490087,3490087,0
24,149589349367808,17343489914522828800,274877906944,80.18351531028748,3208865,3208809,56
25,150070385704960,17343489708364398592,549755813888,37.98981428146362,1501128,1501128,0
26,9329676124160,17343630998829793280,576460752303423488,39.40600824356079,1637539,1637388,151
27,581008865979006976,17339092214830333952,288230376151711744,37.62857937812805,1516555,1516555,0
28,4548113675583488,18203783343285469184,2251799813685248,38.49509382247925,1625828,1625699,129
29,6817505675313152,18203765751099424768,1125899906842624,28.769252061843872,1161202,1161202,0
30,62106234257408,18211647050447323136,144115188075855872,32.01201510429382,1353964,1353865,99
31,145303194216955904,18210521150540480512,72057594037927936,31.629635095596313,1267537,1267393,144
32,1188006141100032,18426693932654264320,131072,29.64150857925415,1258102,1258080,22
33,1188006141493248,18426693932654002176,4194304,24.09007954597473,977650,977342,308
34,53240885280768,18427828697914408960,2048,16.295282125473022,697998,697980,18
35,53241423202304,18427828697376489472,4,22.099501609802246,899729,899651,78
36,52966007373824,18427828972792317956,16,11.767886877059937,499234,499234,0
37,52966007375888,18427828972792315908,65536,10.266637086868286,413826,413744,82
38,52966006458384,18427828972793298948,4096,8.122934103012085,344731,344707,24
39,52966008035344,18427828972791726084,1024,4.215786695480347,170843,170841,2
40,52828300122128,18427829110499640324,8192,4.751056671142578,200696,200648,48
41,52966278051856,18427828972521718788,32,4.60919713973999,186817,186799,18
42,17643928029200,18427864294871741476,64,2.1453816890716553,90376,90166,210
43,17643928037488,18427864294871733252,8589934592,1.2936787605285645,51430,51419,11
44,17592321321072,18427864355068384260,18014398509481984,0.07131385803222656,2957,2948,9
45,18067243922368624,18427829101976818692,8,0.5470149517059326,22040,22040,0
46,18067243922366576,18427829101976820748,16384,1.074049711227417,45432,45260,172
47,18137888622403696,18427758457276800012,128,0.38539695739746094,15260,15254,6
48,18137888622387200,18427758457276816636,2,0.6778321266174316,28277,27883,394
49,18138026330301442,18427758319568902396,1,0.5017526149749756,20359,20322,37
50,18138026330301440,18427758319568902399,16777216,0.5400285720825195,22726,22569,157
51,18138026347209728,18427758319568771327,4294967296,0.2583792209625244,10260,10258,2
52,18138026330432512,18427758323880515839,33554432,0.1260840892791748,4990,4942,48
53,18138026431095808,18427758323813406975,512,0.025226116180419922,1023,986,37
54,18138026397409280,18427758323847094015,562949953421312,0.0012040138244628906,67,49,18
55,35593907359719424,18410865392838205183,1099511627776,0.0013890266418457031,71,57,14
56,35030957406298112,18411429442303254271,281474976710656,0.0002491474151611328,13,9,4
57,35875382336430080,18410866492349832959,2199023255552,0.0001308917999267578,6,5,1
58,34182134429655040,18412561939279863551,256,0.00010538101196289062,4,4,0
59,34183238253231872,18412560835456286975,32768,3.218650817871094e-05,1,1,0
60,34183238249037568,18412560835460514047,,,,,
