世代,黒のボード,白のボード,アクション,探索時間,全探索数,実際の探索数,カットした探索数
0,34628173824,68853694464,17592186044416,0.007512331008911133,316,316,0
1,17695533694976,134217728,35184372088832,0.06568479537963867,2477,2477,0
2,17626814218240,35253225783296,70368744177664,0.02344059944152832,683,683,0
3,123179930484736,68853694464,8796093022208,0.19731926918029785,7826,7826,0
4,123145570746368,8899306455040,4398046511104,0.02392435073852539,933,933,0
5,136374070018048,68853694464,1125899906842624,0.5049240589141846,18641,18641,0
6,127577976995840,1134764853559296,262144,0.053522586822509766,2262,2262,0
7,127646830952448,1134695999864832,140737488355328,0.30180907249450684,12136,12136,0
8,4501528641536,1398578790531072,144115188075855872,0.0621035099029541,2554,2554,0
9,145254385604362240,263882790666240,2199023255552,0.2827630043029785,11360,11360,0
10,145241191464828928,279275953455104,4294967296,0.09278440475463867,3874,3870,4
11,145243394783051776,277076930199552,288230376151711744,0.9219722747802734,36041,36041,0
12,144117494876209152,289633352988753920,576460752303423488,0.09049725532531738,3573,3573,0
13,1009934523238187008,277076930199552,1099511627776,0.6418700218200684,25308,25308,0
14,1009932324214931456,280375465082880,281474976710656,0.06939506530761719,2872,2872,0
15,1010214898703269888,279275953455104,2097152,0.4170401096343994,16426,16426,0
16,1010214864075096064,279310583726080,2251799813685248,0.039937496185302734,1685,1685,0
17,1012475494341541888,270480130965504,1152921504606846976,0.2618134021759033,8587,8587,0
18,1010223694527856640,1155443784551497728,2305843009213693952,0.0997471809387207,4159,4150,9
19,4468988208348397568,2522279944650752,67108864,0.26076173782348633,10385,10385,0
20,4468988173854441472,2522314505715712,4503599627370496,0.05798006057739258,2418,2399,19
21,4475761165481541632,252922505986048,9007199254740992,0.25835180282592773,10118,10118,0
22,4475743573295497216,9277713946771456,549755813888,0.07781028747558594,2969,2949,20
23,4484821691050229760,200145947852800,4611686018427387904,0.5415036678314209,20673,20673,0
24,4475814491795488768,4620893363629981696,9223372036854775808,0.12746548652648926,5029,5029,0
25,18310872547077652480,9207345202593792,2147483648,0.5620360374450684,17943,17943,0
26,18310871997321838592,9207897105891328,18014398509481984,0.0015158653259277344,77,60,17
27,18337928779458150400,165513479061504,137438953472,0.13510560989379883,4401,4401,0
28,18337928710738673664,165719637491712,8589934592,0.06130695343017578,2470,2470,0
29,18337933117375119360,161321590980608,33554432,0.45007896423339844,16222,16222,0
30,18337933108785184768,161330214469632,16777216,0.11248469352722168,3813,3813,0
31,18337933117391896576,161321624535040,2048,0.47406721115112305,15103,15103,0
32,18337933117391634432,161321624799232,562949953421312,0.0017774105072021484,83,68,15
33,18338498266368311296,159122601543680,72057594037927936,0.1305243968963623,4830,4830,0
34,18337930918368378880,72784064639404032,16,0.06797528266906738,2695,2695,0
35,18337930918402197520,72784064605585408,65536,0.39419054985046387,14012,14012,0
36,18337648339602114576,73066643405733888,17179869184,0.05482673645019531,2241,2241,0
37,18337652754895603728,73062245292113920,131072,0.29529333114624023,10934,10934,0
38,18337650547181750288,73064453006098432,274877906944,0.0709228515625,2905,2905,0
39,18337651062577825808,73064212487929856,524288,0.398348331451416,15644,15644,0
40,18337651062577563664,73064212488716288,1024,0.051275014877319336,1940,1940,0
41,18337651062913895440,73064212152385536,1048576,0.49829626083374023,18126,18126,0
42,18337650993925196816,73064281142132736,4096,0.08762574195861816,2697,2697,0
43,18337668655100730384,73046619966603264,536870912,0.3715660572052002,14076,14076,0
44,18337668379954387984,73046895649816576,1073741824,0.05526375770568848,2281,2281,0
45,18337668656847658000,73046619830288384,36028797018963968,0.2577824592590332,10128,10123,5
46,18302765759735536656,143978313961373696,8388608,0.023171663284301758,966,966,0
47,18338935846154542096,107808227550756864,4,0.15631580352783203,5982,5973,9
48,18338935846154541072,107808227550757892,256,0.014359235763549805,536,536,0
49,18338935846154672400,107808227550626820,512,0.08342242240905762,3154,3150,4
50,18338935846154541328,107808227550758404,1,0.006060361862182617,248,248,0
51,18338935846154803985,107808227550495748,8,0.04721808433532715,1387,1380,7
52,18338927015567299345,107817058138000396,2,0.0024847984313964844,61,61,0
53,18338927015567824671,107817058137475072,32,0.018868684768676758,458,455,3
54,18338927015500187423,107817058205112352,8192,0.0021371841430664062,56,53,3
55,18338927015500201759,107817058205106208,4194304,0.0009927749633789062,37,24,13
56,18338856301544881951,107887772164620320,64,0.0006709098815917969,20,16,4
57,18338856301544882047,107887772164620288,32768,0.00013065338134765625,4,3,1
58,18339991066805321599,106753006904213504,16384,8.726119995117188e-05,2,2,0
59,18339991066801127295,106753006908424192,128,4.696846008300781e-05,1,1,0
60,18339991066803240959,106753006906310656,,,,,
