世代,黒のボード,白のボード,アクション,探索時間,全探索数,実際の探索数,カットした探索数
0,34628173824,68853694464,17592186044416,0.00714111328125,316,316,0
1,17695533694976,134217728,35184372088832,0.05607962608337402,2477,2477,0
2,17626814218240,35253225783296,70368744177664,0.015427112579345703,683,683,0
3,123179930484736,68853694464,8796093022208,0.17856192588806152,7826,7826,0
4,123145570746368,8899306455040,4398046511104,0.021052837371826172,933,933,0
5,136374070018048,68853694464,18014398509481984,0.4358375072479248,18641,18641,0
6,101189697929216,18049651735265280,137438953472,0.044051408767700195,1900,1900,0
7,101395856359424,18049583015788544,140737488355328,0.6730999946594238,28550,28550,0
8,31027112181760,18260689248321536,36028797018963968,0.04277753829956055,1847,1847,0
9,36130192875323392,18190320504143872,9223372036854775808,0.7093615531921387,29699,29699,0
10,101395856359424,9277591154377883648,4611686018427387904,0.03155803680419922,1365,1365,0
11,4629801812793229312,9259576755868401664,2305843009213693952,0.5109059810638428,21926,21905,21
12,101395856359424,16195120182018965504,67108864,0.023273706436157227,1012,1012,0
13,101396057686016,16195120181884747776,274877906944,0.0762643814086914,3314,3307,7
14,31027313508352,16195190825506832384,9007199254740992,0.015257596969604492,667,667,0
15,9073410940338176,16195155641134743552,4503599627370496,0.010881900787353516,497,469,28
16,31027313508352,16208701624388943872,1152921504606846976,0.02075672149658203,903,903,0
17,1157456131547725824,16204198024761573376,576460752303423488,0.0080718994140625,357,350,7
18,31027313508352,17938083881299214336,549755813888,0.008121013641357422,349,349,0
19,31851947229184,17938083606421307392,1073741824,0.13227152824401855,5507,5472,35
20,31577069322240,17938083882372956160,2097152,0.01451873779296875,627,627,0
21,31578145161216,17938083881299214336,17179869184,0.07251310348510742,2933,2908,25
22,22541533970432,17938092935090274304,2251799813685248,0.04182600975036621,1691,1691,0
23,2283171800416256,17938084104637513728,288230376151711744,0.9212660789489746,39917,39794,123
24,13779800686592,18228583872788955136,2199023255552,0.04879903793334961,2090,2090,0
25,15996003811328,18228583855609085952,1125899906842624,0.00032448768615722656,51,11,40
26,7199910789120,18229718551608950784,1099511627776,0.0013225078582763672,83,53,30
27,602841022464,18229726248190345216,281474976710656,0.02223825454711914,910,910,0
28,284276840988672,18229724049167089664,72057594037927936,0.0009694099426269531,59,39,20
29,2801864278016,18302063118181728256,562949953421312,0.008916139602661133,362,362,0
30,570149864210432,18302058720135217152,8589934592,0.0012881755828857422,87,51,36
31,565700278091776,18302063178311270400,4294967296,0.01918959617614746,805,805,0
32,566245738938368,18302062637145391104,2147483648,0.0003211498260498047,33,13,20
33,565421105217536,18302063463926595584,144115188075855872,0.008181571960449219,351,351,0
34,145815305180938240,18300928767926730752,536870912,0.0014078617095947266,72,55,17
35,145815166668242944,18300928906976296960,4194304,0.007245779037475586,283,283,0
36,145815167209308160,18300928906439426048,16777216,0.0420682430267334,1727,1713,14
37,145815154324406272,18300928919341105152,33554432,0.0048525333404541016,202,202,0
38,145815162947895296,18300928910751170560,1048576,0.001972198486328125,86,73,13
39,145812877085769728,18300931196614344704,524288,0.00599217414855957,243,243,0
40,145812877221560320,18300931196479078400,65536,0.035762786865234375,1553,1518,35
41,145812877188005888,18300931196512698368,131072,0.005904674530029297,254,254,0
42,145812877221691392,18300931196479143936,32768,0.03124856948852539,1373,1366,7
43,145812877217497088,18300931196483371008,8388608,0.005443572998046875,234,234,0
44,145812877230080000,18300931196479176704,16384,0.026344776153564453,1170,1151,19
45,145812877223788544,18300931196485484544,128,0.010495424270629883,450,450,0
46,145812877494370432,18300931196214902784,8192,0.027496814727783203,1212,1203,9
47,145812877357006976,18300931196352274432,4096,0.005265951156616211,229,229,0
48,145812877358067840,18300931196351217664,2048,0.028421401977539062,1252,1237,15
49,145812877356494976,18300931196352792576,8,0.012351274490356445,537,537,0
50,145812877491239048,18300931196218048512,262144,0.005887746810913086,267,254,13
51,145812877255702664,18300931196453847040,1024,0.007977485656738281,345,345,0
52,145817292549979272,18300926781159571456,512,0.00031185150146484375,31,12,19
53,145817292549717128,18300926781159834112,2,0.002585887908935547,109,109,0
54,145817292583403146,18300926781126148096,256,0.00021028518676757812,18,8,10
55,145817258156424842,18300926815553126656,64,0.0001347064971923828,12,5,7
56,145817258156400266,18300926815553151296,32,0.0003352165222167969,14,14,0
57,145817258156416746,18300926815553134848,16,8.416175842285156e-05,6,3,3
58,145817258156410602,18300926815553141008,4,5.793571472167969e-05,3,2,1
59,145817258156409058,18300926815553142556,1,3.147125244140625e-05,1,1,0
60,145817258156409056,18300926815553142559,,,,,
