35233204224_68853956608_1
120662790160_2097152_1
257833304064_17592456577024_1
35300837376_68719738880_1
86303834112_8830452760576_1
34628569104_68854218752_1
17584096256_240518168576_1
35370565632_4521260532891648_1
4433346299904_35253091565568_1
257765277696_17592588697600_1
121066504192_201326592_1
17685282816_17695265259520_1
189785964544_8864946716672_1
4433077864448_206426865664_1
121198608384_3149824_1
34763179008_68820140032_1
189382262784_44049184587776_1
120664883200_137439477760_1
120796480512_404750336_1
34763311112_68719476736_1
470679552_120259084288_1
120934367232_137709486080_1
2216341012480_103347650560_1
35366634496_68720525312_1
120398544896_270548992_1
120529616896_2260596108034048_1
51945406464_35253158674432_1
471335936_240518168576_1
120663048192_526336_1
4432810999808_206159482880_1
52212801536_17661173956608_1
43018362880_69122129920_1
120997281792_271056896_1
34830557184_344134254592_1
34763968512_344134254592_1
86370156544_4432406773760_1
257765277696_35184774742016_1
34495799296_68987913216_1
120802246656_469762048_1
36440376320_68719476736_1
129119551488_4398247837696_1
36440113152_343598432256_1
1007157248_120260132864_1
34830553088_344134254592_1
34428035072_69155684352_1
103550029824_70506183131136_1
36373528576_68724719616_1
120662790144_2621440_1
202903552_240786604032_1
34831613952_68724719616_1
738725888_240786604032_1
4432816242688_206158430208_1
120663834624_67637248_1
103416987648_4415360598016_1
34698436608_68853956608_1
86906241024_4432406249472_1
103483179008_35322347913216_1
34632237056_68853694464_1
86370418688_17626545782784_1
52480180224_35253092089856_1
1007158272_240518168576_1
52011466752_17660905783296_1
266556932096_135266304_1
121199656960_137439477760_1
120663834624_17730698739712_1
51681165312_17661173956608_1
121299271680_2097152_1
4570248380416_8865349369856_1
4570248380416_35270271434752_1
52211746816_17661173956608_1
4432678354944_86033563648_1
120462770176_805306368_1
120399593472_269488128_1
34765545472_68720002048_1
103551074304_70506184179712_1
120662786048_17730698739712_1
52546240512_35253092089856_1
120662794240_2621440_1
51945406464_17660905783296_1
103584628736_2216203124736_1
120662786048_67634176_1
34631852032_68853956608_1
34562646016_68988174336_1
86371467264_17626545782784_1
120662786048_67637248_1
35366371328_68721311744_1
120934367232_1344274432_1
738723840_240786604032_1
86305144832_8830519869440_1
104085979136_2216203124736_1
120662786048_137977921536_1
86906109952_8830452760576_1
86370287616_4432406249472_1
34494494720_68988960768_1
121198608384_67634176_1
121198608384_917504_1
86404759552_8830452760576_1
35301883904_68720529408_1
18119917568_17695332368384_1
103415939072_2216337342464_1
34698432512_68853956608_1
4433078388736_206426865664_1
51676979200_17661173956608_1
120663851008_1610612736_1
86305144832_17626612891648_1
258100953088_8796629893120_1
120266424320_469762048_1
103550156800_4415226380288_1
4433212081152_35253225783296_1
103583580160_4415226380288_1
34428167168_69122129920_1
86705177600_4432540467200_1
86371467264_8830452760576_1
51675406336_68988174336_1
120529747968_234881024_1
36373528576_35390530519040_1
52546371584_35253091565568_1
4433346297856_206158692352_1
52546502656_17660905521152_1
34631327744_68954357760_1
120863195136_404750336_1
4433347878912_17660905521152_1
103584628736_4415226380288_1
121199656960_69206016_1
4432811016192_206695301120_1
52345439232_35253225783296_1
257899626496_17592454479872_1
34831605760_68720529408_1
338694144_120393302016_1
86906109952_4432406249472_1
17584096256_35287451303936_1
189381738496_44049184587776_1
86169355264_4432540467200_1
86040903680_4432674684928_1
120930435072_271056896_1
86905978880_4432406773760_1
4501530484736_1610612736_1
403440128_120326193152_1
257832517632_8796363554816_1
2217143173120_103081312256_1
120395923456_872415232_1
4433212081152_206292647936_1
34765012992_4521261069762560_1
120663851008_1052672_1
120930697216_337641472_1
120663834624_123145302310912_1
34830548992_35391067389952_1
120798060544_469762048_1
203161600_240786604032_1
470679552_8899172237312_1
18186764288_17695265259520_1
2216609447936_103079215104_1
52479655936_17660905783296_1
34361712640_69122129920_1
34830557184_69260541952_1
86839918592_4432406773760_1
4433212080128_86034612224_1
121198608384_67637248_1
35035545600_4521260801327104_1
86839918592_8830453284864_1
120662786048_1612709888_1
120400642048_268959744_1
266691149824_35184372088832_1
403570688_120326193152_1
120395407360_1879048192_1
2354045255680_35287451303936_1
257834352640_17592455528448_1
51945422848_17660905521152_1
51944882176_35253158674432_1
339214336_120393302016_1
120662787072_526336_1
34766061568_344134254592_1
52479131648_30855045054464_1
52480180224_17660907618304_1
35165570048_68855005184_1
36373528576_343598432256_1
51945930752_68719738880_1
104085848064_2216203649024_1
121198608384_8657567744_1
51677495296_17661173956608_1
120663851008_137975824384_1
51675406336_69055021056_1
34630139904_68853696512_1
4433347870720_206158954496_1
4467705774080_8830453284864_1
51944357888_30855045054464_1
120662786048_123145302310912_1
34763964416_35391067389952_1
36440113152_68724719616_1
120529616896_1745354752_1
17651990528_17695265259520_1
86572539904_4432674684928_1
121198608384_67764224_1
4433347878912_206158430208_1
124419833856_2097152_1
34497634304_68987916288_1
4501797076992_137707913216_1
2216338923520_103347650560_1
34631852032_68920803328_1
120662786048_88098369175552_1
34763968512_69260541952_1
35233206272_68853956608_1
120529879040_234881024_1
52045021184_35253091565568_1
121064391680_134744064_1
34766061568_69260541952_1
52546371584_17660905521152_1
120662786048_1611137024_1
35299794944_68720529408_1
103484227584_2216270233600_1
34496581640_68988960768_1
34763972608_69260541952_1
34561079296_68988960768_1
